0.95511,1.47667
0.95456,1.47674
0.95397,1.47943
0.95422,1.48407
0.95307,1.48571
0.95268,1.48343
0.95154,1.47993
0.95181,1.47609
0.95098,1.47238
0.95011,1.47184
0.95064,1.47056
0.95246,1.46891
0.96572,1.46198
0.97548,1.45532
0.9881,1.44036
1.00419,1.43255
1.0117,1.42539
1.02203,1.41178
1.02802,1.40586
1.03222,1.40257
1.03577,1.40268
1.03638,1.40162
1.03808,1.40004
1.04164,1.39748
1.0452,1.39543
1.04591,1.39723
1.04164,1.39849
1.037,1.40065
1.03194,1.40465
1.026,1.40575
1.02506,1.41023
1.02807,1.41729
1.04858,1.40767
1.07527,1.39582
1.09671,1.38495
1.14951,1.37514
1.18824,1.34842
1.21743,1.29498
1.19496,1.31313
1.1847,1.259
1.21056,1.23904
1.23442,1.21548
1.26378,1.20969
1.09059,1.40555
0.95365,1.54503
0.85508,1.6431
0.79472,1.71725
0.71273,1.78285
0.61369,1.81396
0.47432,1.83484
0.28536,1.81629
0.07649,1.77541
-0.08988,1.72516
-0.21146,1.65871
-0.33366,1.57541
-0.47431,1.45647
-0.65633,1.2843
-0.83071,1.0908
-0.9518,0.89205
-1.02031,0.68995
-1.02187,0.47107
-0.97291,0.26228
-0.94495,0.10092
-0.91775,-0.00354
-0.88125,-0.08439
-0.81516,-0.17564
-0.68515,-0.28286
-0.48052,-0.43011
-0.27278,-0.58183
-0.13879,-0.67063
-0.07257,-0.64534
-0.00671,-0.51052
0.07226,-0.3597
0.24926,-0.2387
0.53297,-0.16281
0.92291,-0.1034
1.35612,-0.0543
1.7317,0.04286
2.05469,0.22439
2.38607,0.43411
2.80577,0.59706
3.38344,0.6915
4.12361,0.69608
5.00549,0.66046
5.93255,0.65312
6.73448,0.78832
7.46904,1.1156
8.20163,1.54073
9.03899,1.94315
10.02491,2.22339
11.16119,2.36675
12.47072,2.43028
13.89157,2.47307
15.36835,2.59173
16.87283,2.80981
18.39596,3.12179
19.95087,3.50541
21.50414,3.85822
23.03534,4.14428
24.48489,4.35888
25.85539,4.53162
27.15642,4.66059
28.4247,4.69227
29.70194,4.65047
30.99455,4.50844
32.31716,4.27224
33.65813,3.94862
35.00473,3.82155
36.36339,3.83531
37.74879,3.99936
39.13357,4.32055
40.51985,4.98583
41.89083,5.74522
43.23476,6.31811
44.52738,6.64652
45.72092,6.90481
46.7876,7.16781
47.7353,7.45359
48.57444,7.73376
49.36456,8.01488
50.15148,8.28624
50.95719,8.56121
51.7894,8.93073
52.59906,9.44953
53.34589,10.09008
54.01362,10.78223
54.59201,11.4398
55.08945,12.01189
55.51741,12.45742
55.86462,12.74162
56.14109,12.88982
56.37845,12.90504
56.6142,12.80361
56.86838,12.57051
57.17285,12.2221
57.50312,11.80731
57.82169,11.42082
58.09681,11.12937
58.26301,10.96139
58.32107,10.89953
58.28047,10.88513
58.18584,10.88233
58.06487,10.84336
57.93318,10.74362
57.7639,10.59685
57.49571,10.43287
57.08205,10.29556
56.44919,10.20585
55.58648,10.16207
54.58249,10.19047
53.51343,10.2652
52.43465,10.35681
51.42906,10.41443
50.50434,10.38538
49.55764,10.23258
48.5019,9.98202
47.31826,9.69102
46.06563,9.44848
44.783,9.28565
43.49986,9.20225
42.25002,9.15422
41.02266,9.07465
39.85185,8.91648
38.66329,8.6343
37.41584,8.25291
36.15852,7.8177
34.91283,7.40666
33.68152,7.02892
32.46165,6.70398
31.29532,6.4418
30.18757,6.22134
29.12024,6.00521
28.07734,5.76003
27.04877,5.4731
26.04034,5.16523
25.0713,4.85828
24.13357,4.55145
23.21962,4.24414
22.31818,3.95143
21.42865,3.67895
20.5373,3.42778
19.6581,3.21145
18.77683,3.02034
17.8556,2.8318
16.90456,2.65906
15.94302,2.51533
15.01402,2.44772
14.08185,2.33705
13.21174,2.18196
12.40736,1.97322
11.70587,1.70792
11.18391,1.37287
10.61754,0.93558
10.02969,0.46614
9.35522,-0.01212
8.70913,-0.37832
8.08591,-0.59317
7.49187,-0.67145
6.91008,-0.66285
6.35948,-0.62669
5.84496,-0.59979
5.43562,-0.57579
5.16014,-0.50663
5.05447,-0.30109
5.08075,0.03334
5.25114,0.50435
5.50916,1.15148
5.69138,1.86889
6.06114,2.83243
6.95452,4.26586
7.72164,5.91774
8.84364,7.81335
10.09447,9.70369
11.49662,11.58143
13.0203,13.36036
14.78246,15.14456
16.83956,17.12428
18.88253,18.96918
20.591,19.37893
22.10052,18.57762
23.44742,17.44359
24.66774,16.24242
25.85169,15.1032
26.96514,14.09896
28.01718,13.22378
28.98871,12.49829
29.87129,11.8869
30.66456,11.27657
31.38291,10.6507
32.062,9.98728
32.68636,9.29818
33.26951,8.5793
33.76003,7.89743
34.15032,7.23981
34.45254,6.60992
34.71311,5.99354
34.93025,5.312
34.96155,4.68277
34.77618,3.90629
34.26391,3.17811
33.60613,2.43923
32.78309,1.67274
31.83146,0.87004
30.80426,-0.02948
29.69858,-1.00773
28.52049,-2.07781
27.21839,-3.27513
25.85234,-4.56467
24.44321,-5.95383
22.99708,-7.42374
21.53901,-8.9624
20.11218,-10.53052
18.64673,-12.10626
17.00557,-13.67291
15.07648,-15.24173
12.92902,-16.83677
10.67864,-18.44986
8.3847,-20.08264
6.06109,-21.7444
3.78463,-23.39535
1.60547,-24.99692
-0.50437,-26.5674
-2.5224,-28.0967
-4.42933,-29.58539
-6.255,-31.04715
-8.08172,-32.57625
-10.0252,-34.211
-12.11571,-35.79027
-14.36043,-37.31955
-16.49975,-38.70229
-18.31521,-39.96091
-19.8811,-41.1601
-21.31974,-42.27148
-22.65567,-43.28929
-23.84592,-44.1805
-24.84047,-44.90912
-25.58445,-45.44107
-26.01402,-45.7712
-26.08068,-45.92327
-25.77214,-45.94825
-25.19588,-45.8952
-24.43408,-45.78686
-23.60515,-45.61346
-22.91073,-45.34243
-22.47185,-44.80011
-21.38194,-43.82879
-19.77748,-42.49356
-17.98013,-41.01529
-16.04146,-39.6033
-13.82422,-38.21689
-11.24355,-36.61433
-8.41438,-34.4322
-5.4414,-30.87071
-2.75244,-27.7949
-0.21734,-24.85492
2.37421,-21.68388
4.93758,-18.40916
7.37176,-15.24949
9.82319,-12.07369
12.07448,-9.13032
14.04079,-6.41707
15.56717,-3.909
16.689,-1.55894
17.78484,0.78111
19.03615,3.22992
20.68685,5.84799
22.4713,8.46437
24.12888,10.81929
25.3819,12.8813
26.02012,14.60439
26.30835,16.05443
26.39073,17.35238
26.32996,18.5961
26.03027,19.76129
25.69878,20.87999
25.34238,21.91814
24.90059,22.8666
24.24787,23.64027
23.58825,24.22566
23.11908,24.72516
22.642,25.10063
22.17575,25.39982
21.7084,25.58138
21.18541,25.67598
20.6033,25.71742
19.97426,25.74248
19.33733,25.79911
18.69791,25.94835
18.10704,26.2249
17.56445,26.66771
17.05686,27.25543
16.53887,27.90213
15.98529,28.50077
15.39291,29.01296
14.75273,29.43578
14.12719,29.80008
13.49398,30.14549
12.90331,30.54478
12.38238,31.08159
11.85978,31.79036
11.28157,32.63787
10.61589,33.55828
9.88641,34.47604
9.10123,35.33632
8.26739,36.14265
7.43376,36.88093
6.57138,37.55714
5.75695,38.1824
4.96207,38.75509
4.18354,39.28176
3.43998,39.8069
2.74231,40.34437
2.06318,40.901
1.40136,41.45783
0.77846,42.00305
0.17852,42.56149
-0.43211,43.1192
-1.06649,43.68361
-1.70857,44.19868
-2.35112,44.61139
-2.9949,44.97796
-3.64496,45.39277
-4.31749,45.93929
-5.01013,46.55575
-5.71646,47.26865
-6.46644,48.15082
-7.37236,49.09368
-8.39999,49.8983
-9.45232,50.52532
-10.42726,51.21264
-11.28015,51.87271
-11.92624,52.45313
-12.2524,52.93352
-12.42533,53.31232
-12.46392,53.5823
-12.3979,53.74404
-12.23148,53.83691
-11.92444,53.95093
-11.47586,54.26697
-8.73236,55.3213
-8.0225,54.74216
-7.3932,53.18915
-6.78812,51.31113
-6.08408,49.59936
-5.31041,47.85125
-4.64139,46.05298
-4.14474,44.24055
-3.73488,42.50516
-3.38109,40.90992
-3.06769,39.35638
-2.78021,37.86392
-2.54511,36.44831
-2.41456,35.10326
-2.40465,33.89362
-2.5659,32.7606
-2.89851,31.64817
-3.37201,30.48767
-3.98409,29.23515
-4.61494,27.91343
-5.35954,26.46769
-6.24801,24.90324
-7.24598,23.1896
-8.31893,21.39709
-9.44253,19.55362
-10.65587,17.67855
-11.90047,15.80429
-13.10792,13.8869
-14.27542,11.96308
-15.41896,10.00932
-16.56918,8.07118
-17.79919,6.1435
-19.08583,4.20592
-20.39926,2.2453
-21.71092,0.26621
-22.996,-1.73289
-24.27075,-3.79299
-25.49016,-6.01854
-26.66081,-8.2783
-27.74444,-10.52818
-28.63414,-12.75089
-29.25438,-14.83596
-29.53529,-16.65693
-29.63817,-18.14259
-29.69457,-19.41965
-29.81306,-20.74411
-30.00459,-22.00471
-30.11953,-23.11134
-30.22515,-24.19622
-30.44835,-25.24365
-30.94252,-26.33566
-31.74288,-27.5261
-32.88239,-28.8204
-34.31389,-30.22026
-35.91394,-31.96654
-37.24178,-32.49897
-38.38211,-31.12079
-39.31163,-29.13054
-39.97161,-26.94181
-40.39199,-24.64858
-40.66287,-22.38891
-40.91942,-19.812
-41.32112,-17.07586
-41.9214,-14.26275
-42.88311,-11.36305
-44.29691,-8.33517
-44.98368,-5.74323
-45.0175,-3.73743
-44.55807,-2.55876
-43.76365,-2.17082
-42.77562,-2.23286
-41.72093,-2.5302
-40.65871,-2.94081
-39.61372,-3.38962
-38.60182,-3.78979
-37.67459,-4.14053
-36.82158,-4.47474
-36.06336,-4.77503
-35.38043,-4.99987
-34.74356,-5.11385
-34.14022,-5.12153
-33.56378,-5.09291
-33.07095,-5.12814
-32.69302,-5.3101
-32.38466,-5.65351
-32.07183,-6.15821
-31.66944,-6.76526
-31.23433,-7.46529
-30.81291,-8.28004
-30.38318,-9.21167
-29.92203,-10.21854
-29.4829,-11.13398
-29.04223,-11.86574
-28.49976,-12.4038
-27.78658,-12.80888
-26.93809,-13.1808
-25.99987,-13.66529
-25.00496,-14.2945
-23.95411,-14.92288
-22.77577,-15.50824
-21.45909,-16.07201
-19.95763,-16.71933
-18.07632,-17.6708
-15.75497,-18.97844
-13.07813,-20.7606
-9.99557,-23.05471
-7.45709,-23.95982
-5.47484,-23.94856
-3.78865,-23.7593
-2.26698,-23.61242
-0.7639,-23.51607
0.68261,-23.47595
1.80126,-23.57421
2.69476,-23.86474
3.44973,-24.34582
4.14484,-24.94594
4.88362,-25.64198
5.89242,-26.75898
8.22545,-28.59392
8.22939,-29.70758
7.87942,-30.32041
7.34917,-30.5203
6.72102,-30.33768
6.0333,-29.97734
5.29902,-29.53347
4.44993,-29.07344
3.39795,-28.62831
2.40167,-28.20569
1.40769,-27.81717
0.38276,-27.27116
-0.64935,-26.55577
-1.65001,-26.09747
-2.6181,-26.0389
-3.50912,-26.20441
-4.25963,-26.36146
-4.82684,-26.46865
-5.15062,-26.59477
-5.13949,-26.82604
-4.78287,-27.28571
-4.05446,-27.96737
-3.05228,-28.78782
-1.80071,-29.68026
-0.2796,-30.58519
1.53355,-31.58793
3.68465,-32.79975
6.32511,-34.36138
8.58796,-35.74595
10.38181,-36.76548
11.68688,-37.3973
12.59027,-37.64527
13.13826,-37.57643
13.55475,-37.21616
13.77516,-36.69507
13.69102,-36.0316
13.35383,-35.20472
12.67889,-34.31442
11.72799,-33.37574
10.48848,-32.32505
8.98803,-31.07631
7.17294,-29.85197
5.00595,-29.09119
2.47777,-29.83661
0.08751,-31.07656
-1.31202,-31.75448
-2.00355,-32.26969
-2.30828,-32.65852
-2.58799,-32.91897
-2.8542,-33.12517
-3.19218,-33.32343
-3.64375,-33.53033
-4.29715,-33.77569
-5.15566,-33.89437
-5.86432,-33.90971
-6.58829,-33.80669
-7.33263,-33.26043
-8.15836,-32.50891
-9.03659,-31.82504
-9.89652,-31.29715
-10.60543,-30.8851
-11.12524,-30.69939
-11.07737,-30.90822
-10.28497,-31.53514
-8.89833,-32.47192
-6.7315,-33.68909
-4.12875,-35.11101
-1.2776,-36.90076
1.54318,-38.58555
4.0846,-40.03707
6.30318,-41.26612
8.26125,-42.23778
9.77109,-42.86893
10.63332,-43.08989
10.52362,-42.68905
9.88091,-41.64231
9.05958,-40.01207
7.99386,-38.06457
6.70021,-35.74366
5.17296,-33.17558
3.40332,-30.49146
1.32894,-27.6382
-1.2768,-24.2625
-2.99007,-23.22081
-3.40802,-23.5192
-3.23563,-24.18475
-2.75122,-25.03911
-2.15836,-25.9622
-1.6049,-26.87373
-1.26185,-27.68862
-1.2442,-28.36406
-1.47607,-28.75242
-1.91629,-28.93862
-2.51756,-29.02819
-3.19763,-29.05441
-3.86799,-28.95373
-4.66244,-28.81554
-5.5031,-28.71273
-6.35802,-28.625
-7.17139,-28.47153
-7.95596,-28.31905
-8.7032,-28.26392
-9.41243,-28.46118
-9.9772,-29.0346
-10.24501,-29.90632
-10.03966,-30.95511
-9.06544,-32.13886
-7.32586,-33.36368
-5.0363,-34.67479
-2.23274,-36.16535
0.46247,-37.59861
2.76422,-38.76048
4.59496,-39.762
5.98011,-40.4919
6.86357,-40.85306
7.44021,-40.88102
7.82416,-40.56901
8.11071,-39.92942
8.11947,-38.9891
7.81905,-38.10787
7.31246,-37.06962
6.59453,-35.7955
5.66354,-34.31351
4.48731,-32.61856
3.05677,-30.828
1.3191,-29.0468
-0.64776,-27.39018
-2.85184,-26.34491
-5.34644,-27.5483
-7.67251,-28.85903
-9.71531,-30.07895
-11.54821,-31.35138
-13.24075,-32.70445
-14.73465,-34.08517
-16.09875,-35.48176
-17.13274,-36.80273
-17.70947,-38.0041
-17.83902,-39.01326
-17.84713,-39.76638
-17.78937,-40.34045
-17.64049,-40.78252
-17.49867,-41.1066
-17.37046,-41.31614
-17.26258,-41.43846
-17.15355,-41.4797
-17.05406,-41.46203
-16.91776,-41.40233
-16.70453,-41.13717
-16.43559,-40.74575
-16.16065,-40.41967
-15.87175,-40.26289
-15.56139,-40.2923
-15.28076,-40.37876
-14.96177,-40.50698
-14.68202,-40.58261
-14.32181,-40.6801
-13.85832,-40.76288
-13.38911,-40.94065
-12.92967,-41.20516
-12.5251,-41.50856
-12.16612,-41.72853
-11.82024,-41.78263
-11.45627,-41.67258
-11.11479,-41.42395
-10.93199,-41.20172
-10.62876,-40.93506
-10.26822,-40.62175
-10.05343,-40.2733
-9.41747,-39.80301
-8.68113,-39.30806
-8.09694,-38.74118
-7.62937,-38.12303
-7.20315,-37.47093
-6.74451,-36.74303
-6.35116,-36.00368
-6.01948,-35.33642
-5.77767,-34.7437
-5.56769,-34.22077
-5.29828,-33.72012
-5.03435,-33.19434
-4.80233,-32.66405
-4.64275,-32.14213
-4.63075,-31.65321
-4.77625,-31.19666
-5.04567,-30.79868
-5.46505,-30.51489
-6.06972,-30.66146
-6.88988,-31.16203
-7.9781,-31.87044
-9.3609,-32.75462
-10.99417,-33.80527
-12.81379,-35.00168
-14.76953,-36.32566
-16.86339,-37.78575
-19.04014,-39.33638
-21.01781,-40.71458
-22.74109,-41.87977
-24.24758,-42.88196
-25.55584,-43.7481
-26.67347,-44.49788
-27.60209,-45.15613
-28.38672,-45.85245
-29.03106,-46.55131
-29.50552,-47.17572
-29.76645,-47.67041
-29.80822,-48.06205
-29.72494,-48.49092
-29.62632,-49.02645
-29.60881,-49.64677
-29.73343,-50.27569
-30.03351,-50.85194
-30.46173,-51.39373
-30.99597,-51.953
-31.63449,-52.5733
-32.38105,-53.28155
-33.29083,-54.11751
-34.45167,-55.0463
-35.91882,-56.03916
-37.48216,-57.03494
-38.7836,-57.93207
-39.94216,-58.76295
-41.02234,-59.5471
-42.01245,-60.22837
-42.98555,-60.79335
-43.92607,-61.23077
-44.84687,-61.54256
-45.7453,-61.77812
-46.63999,-61.95631
-47.54538,-62.09053
-48.4048,-62.08342
-49.16499,-61.59103
-49.79767,-60.19167
-50.27954,-57.89712
-50.62833,-55.40347
-50.9374,-52.91872
-51.19588,-50.5279
-51.35775,-48.2744
-51.37255,-46.16559
-51.22026,-44.18852
-50.91345,-42.28265
-50.4823,-40.21865
-50.00202,-38.21286
-49.50589,-36.30912
-49.01832,-34.48505
-48.56531,-32.72204
-48.15217,-30.99326
-47.75395,-29.29196
-47.28995,-27.57338
-46.75327,-25.83622
-46.16748,-24.1077
-45.52343,-22.36764
-44.87134,-20.69522
-44.19215,-19.14421
-43.43667,-17.69841
-42.67721,-16.24277
-41.95209,-14.88568
-41.27907,-13.68067
-40.68659,-12.64548
-40.16605,-11.76127
-39.70022,-10.97637
-39.28391,-10.22605
-38.93093,-9.44653
-38.67613,-8.65435
-38.47776,-7.94631
-38.32006,-7.4428
-38.1912,-7.15739
-38.0642,-7.08343
-37.95683,-7.18494
-37.92516,-7.43066
-38.0181,-7.81224
-38.28662,-8.36552
-38.74512,-9.11973
-39.38454,-10.22163
-40.13979,-11.77056
-41.00759,-13.51845
-41.93728,-15.35148
-42.9265,-17.22568
-43.99283,-19.1319
-45.12154,-21.06072
-46.31561,-23.0149
-47.5702,-24.98542
-48.83146,-26.92831
-49.98461,-28.77285
-51.05998,-30.56019
-52.08932,-32.26008
-53.06998,-33.91399
-54.02098,-35.52346
-54.91156,-37.07409
-55.73412,-38.56508
-56.46586,-39.99143
-57.05472,-41.33388
-57.50239,-42.59593
-57.82952,-43.78802
-58.0044,-44.92057
-58.06176,-46.00292
-58.08361,-47.05965
-58.07064,-48.08952
-58.09353,-49.07995
-58.11822,-50.00873
-58.06618,-50.84087
-57.86488,-51.56477
-57.45071,-52.15085
-56.87281,-52.58679
-56.18302,-52.84729
-55.31526,-52.8606
-54.37742,-52.48772
-53.52325,-51.65832
-52.87836,-50.46141
-52.38411,-48.61838
-51.90186,-46.29362
-51.53184,-43.62514
-51.19111,-40.68147
-51.02501,-37.46754
-51.21538,-34.0212
-51.81524,-30.43205
-52.58797,-26.90019
-52.3298,-23.7297
-52.03351,-20.8526
-51.92462,-18.12539
-51.84153,-15.42645
-51.71931,-12.66961
-51.5499,-9.82605
-51.41336,-6.95732
-51.47603,-4.1607
-51.90194,-1.5072
-52.74268,0.99923
-53.8509,3.45121
-54.77849,5.85651
-55.62969,8.25384
-56.49316,10.63809
-57.39241,12.98741
-58.29957,15.25962
-59.0223,17.39223
-59.55979,19.38114
-59.9181,21.24098
-60.10601,22.97784
-60.14555,24.5808
-60.05987,26.02729
-59.85165,27.29238
-59.52573,28.35671
-59.03271,29.17524
-58.24016,29.61678
-57.07772,29.50348
-55.2782,28.65929
-53.186,27.15317
-50.72748,25.19656
-47.9912,22.906
-45.02838,20.40608
-41.8892,17.80821
